id,type,scene_id,target_objs_id,target_actions,language_sentence,language_words_op,gpointing_obj_probs
02-08-29-04,4,02-08,['02-08-05-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[1.0, 0.21092750624297324, 1.0, 0.13547795756892797, 1.0, 1.0, 0.18095028385279907, 0.19122670100019976, 0.05883107098577464, 0.09587474438094026, 0.12671173596838503, 1.0]"
02-08-30-00,0,02-08,['02-08-06-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[0.2163125306569232, 0.35193630242684837, 0.04314694113843544, 0.02070274634937471, 0.07479438600153401, 0.0903050864766443, 1.0, 0.029568121137893297, 0.06924775763276592, 0.04140559199181039, 0.034817599000440506, 0.02776293718732988]"
02-08-31-01,1,02-08,['02-08-06-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[0.20020652346809178, 1.0, 0.07515450455921559, 0.03359356465904063, 0.10627668251015056, 0.14059834865668172, 1.0, 0.046222317589296624, 0.2073412169450285, 0.09177266665689522, 0.053527069555180835, 0.045307105400418386]"
02-08-32-02,2,02-08,['02-08-06-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[0.19967444150478253, 0.21407981451879265, 0.05413789547037619, 0.030122167814795913, 0.08829331327564414, 0.10629284625245705, 1.0, 0.042881886480972436, 0.12013541446572973, 0.0538771055036245, 0.05235067174801473, 0.03815444296481013]"
02-08-33-03,3,02-08,['02-08-06-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.2025229715610239, 1.0, 0.07591287379190165, 0.03340521764618899, 0.10715743543752851, 0.14234325268884712, 1.0, 0.04594694073287758, 0.20126287228834044, 0.09311741541838187, 0.05305710446308555, 0.045273915971824334]"
02-08-34-04,4,02-08,['02-08-06-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.015909456152237933, 0.922745973245353, 0.005770451462293993, 0.002624341964937914, 0.008285337956524119, 0.010859174746337125, 1.0, 0.003621420339517445, 0.01557438241844348, 0.006876633300743361, 0.004208770276765758, 0.003524058136845859]"
02-08-35-00,0,02-08,['02-08-07-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.07300885950406172, 0.021594897870859896, 0.026466853542524798, 1.0, 0.06503565828115715, 0.10605888511605786, 0.02603393699241451, 1.0, 0.014511588850392384, 0.014620501919335576, 0.5853503213406729, 0.06731849658252331]"
02-08-36-01,1,02-08,['02-08-07-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[0.300876320743125, 0.032009048292440445, 0.03948949055904225, 1.0, 0.18550189084109128, 0.2522910936546628, 0.04008086214754475, 1.0, 0.01975770103086206, 0.020078342548203315, 1.0, 0.10991525018302821]"
02-08-37-02,2,02-08,['02-08-07-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[0.20555968234887992, 0.04962224371734424, 0.05954742123067439, 1.0, 0.16587497040272442, 0.2479283331464773, 0.06114041375701696, 1.0, 0.032955037554344355, 0.03276385420588583, 1.0, 0.14460804363665244]"
02-08-38-03,3,02-08,['02-08-07-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.2230579480925523, 0.04453115523395475, 0.054034339228233405, 1.0, 0.17227213986248902, 0.25419147291818234, 0.055106629167449954, 1.0, 0.028876575592004797, 0.028940688166821025, 1.0, 0.13898905173831244]"
02-08-39-04,4,02-08,['02-08-07-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.22378492845292175, 0.044708939224249705, 0.05416430651503419, 1.0, 0.17223744426757023, 0.253227504351766, 0.055363700966233956, 1.0, 0.029016394587420627, 0.029052944700887606, 1.0, 0.13844383693391593]"
02-08-40-00,0,02-08,['02-08-08-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.07481101413945485, 0.13762593142349566, 0.04906936406981245, 0.02886148835647974, 0.056883444281330985, 0.07840409463840005, 0.38414491267298473, 0.037222035670604316, 1.0, 0.07398901256065722, 0.04406230733190785, 0.03492639485487211]"
02-08-41-01,1,02-08,['02-08-08-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[0.08074977732678144, 0.12941342637458716, 0.050997557408962606, 0.031555214625999396, 0.060700509998738085, 0.0821810902124651, 0.3659102670996438, 0.04088318834422874, 1.0, 0.07110270989391528, 0.04900488046843974, 0.037501378246238656]"
02-08-42-02,2,02-08,['02-08-08-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[0.08807688789454471, 0.13623997557583573, 0.05778476712549696, 0.03630978093221912, 0.06768220754293898, 0.09229292093269124, 0.2949907327734026, 0.04667169084809109, 1.0, 0.08127021172332169, 0.0557944454792113, 0.042886379172246636]"
02-08-43-03,3,02-08,['02-08-08-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.08731741677105795, 0.13748591865637796, 0.05757239435809603, 0.0359010184934991, 0.06718802719412706, 0.09184960193274302, 0.29714881573927143, 0.046119866739041865, 1.0, 0.08186070326930515, 0.05503313616381679, 0.04252310068266366]"
02-08-44-04,4,02-08,['02-08-08-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.07669417875631476, 0.1381692744060991, 0.05032778704901052, 0.029812752849426874, 0.05839463753236898, 0.08039986595818761, 0.37091567277825976, 0.03843238500897616, 1.0, 0.07532827192117957, 0.045540236652659216, 0.03598493708751736]"
02-08-45-00,0,02-08,['02-08-09-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.0830179889411497, 1.0, 0.21559403088350562, 0.02502260544964993, 0.08246857217768643, 0.24351838422131117, 0.18371041352861567, 0.03076535016846757, 0.06221562640266603, 1.0, 0.031027676173515484, 0.04265935205343231]"
02-08-46-01,1,02-08,['02-08-09-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[0.08821600061798233, 1.0, 0.17846232050480765, 0.027607698263194713, 0.08530645391038111, 0.21946747266024844, 0.21075025380639018, 0.033966235194789175, 0.0760498397457051, 1.0, 0.034610900356660555, 0.04556282493984072]"
02-08-47-02,2,02-08,['02-08-09-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[0.08861943562812535, 1.0, 0.17911462545826848, 0.028139241368618978, 0.08592258327212937, 0.2205173726909498, 0.20467387964911612, 0.03456211086209683, 0.07686118791724157, 1.0, 0.03520659770239778, 0.046382965451055705]"
02-08-48-03,3,02-08,['02-08-09-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.0415056050866521, 0.5608194363156642, 0.06766559969063755, 0.015333822728682967, 0.03996014357930138, 0.08986348853794496, 0.08010856770212837, 0.018593076155401036, 0.042953423288726145, 1.0, 0.01911667897914772, 0.024080157935713567]"
02-08-49-04,4,02-08,['02-08-09-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.08709300303557005, 1.0, 0.1696126754681469, 0.026109972768409897, 0.08305843650805905, 0.21087908006883016, 0.23971152781126673, 0.032307264633785644, 0.07518746827257884, 1.0, 0.0330138962213959, 0.04302667521195681]"
02-08-50-00,0,02-08,['02-08-10-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.14146905794820905, 0.043028448252186116, 0.04087264632978604, 0.09014934504724835, 0.08576768520272908, 0.10103905386594052, 0.05983989873773725, 0.32078975982422925, 0.03328398002178151, 0.02779151071145221, 1.0, 0.05596861405870069]"
02-08-51-01,1,02-08,['02-08-10-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[0.029223664634092848, 0.009807929019497374, 0.009961385663105823, 0.03494332735170699, 0.02053139744526845, 0.025876044335703282, 0.012888749452856216, 0.827595074253314, 0.0074562664891230715, 0.006543150221808568, 1.0, 0.015173011133523486]"
02-08-52-02,2,02-08,['02-08-10-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[0.05513788021308902, 0.015933263532186888, 0.015846844496825226, 0.045991178955221465, 0.03479387187981192, 0.04193984930560653, 0.021516050334428896, 0.7230292386121586, 0.011947267277356908, 0.010366156168400587, 1.0, 0.023498399224913976]"
02-08-53-03,3,02-08,['02-08-10-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.11446636118896693, 0.03496053079189379, 0.03399049205393773, 0.08549295527867562, 0.07195169281914027, 0.08610511358391966, 0.04774997506397825, 0.4274647016057126, 0.026757544103736892, 0.02275668292546882, 1.0, 0.04830395058456947]"
02-08-54-04,4,02-08,['02-08-10-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.010634239988578435, 0.0033843692230041502, 0.003425997484539285, 0.011617146139843541, 0.007245584749795537, 0.009015439646531358, 0.00447911901991502, 0.940193123486014, 0.0025541756996554656, 0.0022393862371044744, 1.0, 0.0052114183250188285]"
02-08-55-00,0,02-08,['02-08-11-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[0.08070745610939134, 0.02184062305525523, 0.05784967751519844, 0.20169043164680397, 0.46596291558086045, 1.0, 0.02192695742426984, 0.08991797936006386, 0.010917550212316624, 0.014850388581888228, 0.03433602051395206, 1.0]"
02-08-56-01,1,02-08,['02-08-11-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[0.2819879858280138, 0.04573362524731883, 0.17631952051003935, 0.18537986307613014, 1.0, 1.0, 0.04485535745672113, 0.15351052558797193, 0.020691058143925974, 0.02936810139053022, 0.06215396275934864, 1.0]"
02-08-57-02,2,02-08,['02-08-11-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[0.6267855412213769, 0.02405654991842402, 0.093644058430696, 0.08232508393665562, 1.0, 1.0, 0.023986152753424698, 0.09080010376380249, 0.01044156146739477, 0.01460142695269182, 0.03335952155553381, 1.0]"
02-08-58-03,3,02-08,['02-08-11-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.0006404494309454322, 0.00017470136149912648, 0.9981471636194311, 0.00027322504777935267, 1.0, 1.0, 0.00015453493856289215, 0.00026642564177693675, 7.044738430335511e-05, 0.00011530950838647538, 0.00015774306731521998, 1.0]"
02-08-59-04,4,02-08,['02-08-11-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.23149977672947789, 0.05164057360980324, 0.21282374252572245, 0.1847946249788912, 1.0, 1.0, 0.049851146370302205, 0.145676001090857, 0.023532662636895994, 0.03406760479775395, 0.06611386726029612, 1.0]"
02-09-00-00,0,02-09,['02-09-00-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[1.0, 0.0526158417119744, 0.02879271665137754, 1.0, 0.19820779458642143, 0.025519277796117405, 0.02184896393992506, 0.06368929728300542, 0.04198381621261099, 0.025805781613367055, 0.5192710558513731, 0.02226545435382746]"
02-09-01-01,1,02-09,['02-09-00-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[1.0, 0.1129151213084056, 0.06463128873840994, 1.0, 0.3404858869468278, 0.05845350074204385, 0.05036901343554316, 0.16250482701466065, 0.10612440730958465, 0.0558741950599158, 1.0, 0.04864175944460846]"
02-09-02-02,2,02-09,['02-09-00-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[1.0, 0.11222620234996143, 0.0665509527315712, 1.0, 0.29346523135934766, 0.061249798978196414, 0.05307341757805326, 0.18648655468813688, 0.12196495957656263, 0.055946719835640986, 1.0, 0.04903616290252957]"
02-09-03-03,3,02-09,['02-09-00-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[1.0, 0.04996965453187371, 0.027423184152285833, 1.0, 0.18518748797057508, 0.02433639046859096, 0.020847792232802892, 0.06099363608851911, 0.040222676268818106, 0.024539692718790185, 0.5452960549454892, 0.021183430622254862]"
02-09-04-04,4,02-09,['02-09-00-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[1.0, 0.020223452037226926, 0.012011227969291825, 0.22077514832126113, 0.05059023525441445, 0.011115399242939175, 0.009872446378105092, 0.024066400129371123, 0.018374649227520128, 0.011151762033646656, 0.6121509402365825, 0.00966833916964097]"
02-09-05-00,0,02-09,['02-09-01-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.030779210970229155, 1.0, 0.16254742438415487, 0.03075011928360851, 0.280538323198389, 0.04661678974170016, 0.027025520360998527, 0.03685222524609267, 0.027401893880111983, 0.19595862389286786, 0.028791700085177212, 0.13273816895667007]"
02-09-06-01,1,02-09,['02-09-01-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[0.04098007811435348, 1.0, 1.0, 0.04398973307960486, 0.4447477346156644, 0.08187406914924222, 0.0379378873747332, 0.06480714528651518, 0.042432487016562895, 0.10586085205202876, 0.039555619507745755, 0.09781439380354943]"
02-09-07-02,2,02-09,['02-09-01-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[0.021645221588158306, 1.0, 0.38895346964534705, 0.022486801556704322, 0.3125629527844909, 0.03577773654044457, 0.018742062960512448, 0.029825440127900147, 0.020414059473288552, 0.07002095565172638, 0.020379564729687823, 0.059191734941739585]"
02-09-08-03,3,02-09,['02-09-01-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.02799186109707964, 1.0, 1.0, 0.030508085787265736, 0.6589986039086908, 0.04910948084469365, 0.02348203999960649, 0.04679802083019782, 0.02832797590539917, 0.056759902243401675, 0.02663498115738037, 0.0513890482262845]"
02-09-09-04,4,02-09,['02-09-01-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.013632990358349643, 1.0, 0.22270024397939545, 0.014372592870015034, 0.6109075226332157, 0.02088805363558133, 0.010951477252716113, 0.019739853962848445, 0.01269612806761108, 0.033114265737334336, 0.01269017875481717, 0.02830669274811574]"
02-09-10-00,0,02-09,['02-09-02-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.0023969658670650973, 0.9598175319936774, 1.0, 0.002692677596235219, 0.0067747867288738646, 1.0, 0.00533305056918595, 0.0048171591481348235, 0.004094356530478383, 0.005243251794153026, 0.002679799473569964, 0.0061504202986261275]"
02-09-11-01,1,02-09,['02-09-02-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[0.005859601474153938, 1.0, 1.0, 0.006598788551782377, 0.018700912621565556, 0.9029359296397882, 0.010626253657717414, 0.011976724928574002, 0.009376578156664891, 0.01283998240472706, 0.006420548811170443, 0.01466467975385608]"
02-09-12-02,2,02-09,['02-09-02-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[0.005793119014863902, 0.9041730923920442, 1.0, 0.0065657051693848315, 0.01632453963213372, 1.0, 0.012843346638356939, 0.012224685236575848, 0.010284759468741541, 0.01176661713782926, 0.006514455593366895, 0.013509679716702899]"
02-09-13-03,3,02-09,['02-09-02-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.016888700248949763, 0.7094140724725778, 1.0, 0.01877375521763748, 0.04600365336001429, 1.0, 0.04082619866696436, 0.03204724165570522, 0.028298399131780682, 0.04009378700327857, 0.01889498614214741, 0.048759206100944384]"
02-09-14-04,4,02-09,['02-09-02-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.055819957701940204, 1.0, 1.0, 0.061194173281298385, 0.16030308799642948, 1.0, 0.1203663583157403, 0.09900308507492082, 0.08555941217948866, 0.1565176445467942, 0.06129137432666867, 0.19994490657671915]"
02-09-15-00,0,02-09,['02-09-03-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[1.0, 0.08468055357632205, 0.04546154199153953, 1.0, 0.3567368124192891, 0.03920089097498386, 0.031665270071327495, 0.2908967630774728, 0.08827267888271133, 0.03355309542376197, 1.0, 0.029532393582591753]"
02-09-16-01,1,02-09,['02-09-03-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[1.0, 0.06700927252416694, 0.043520395356879175, 1.0, 0.13276623296415146, 0.041734492483731844, 0.03533066021432075, 0.44925398167035535, 0.17186545160710112, 0.030828441326861265, 1.0, 0.027691071852432213]"
02-09-17-02,2,02-09,['02-09-03-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[1.0, 0.08579174357184494, 0.04776313394502068, 1.0, 0.29389679681339187, 0.04191671868771683, 0.03414512025315122, 0.32950463545283165, 0.10082492949051507, 0.03513385412813629, 1.0, 0.031023067657391417]"
02-09-18-03,3,02-09,['02-09-03-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[1.0, 0.08443177725274992, 0.04799286560501815, 1.0, 0.26174591703150396, 0.042554693651542325, 0.03481514792229542, 0.3548138440924163, 0.1074028028276717, 0.03514431943204287, 1.0, 0.03109863218475944]"
02-09-19-04,4,02-09,['02-09-03-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[1.0, 0.08238624392400698, 0.04272829156782448, 1.0, 0.4557043339300924, 0.036354442637389746, 0.029301542138371495, 0.2178569418091764, 0.07532693060253791, 0.032163093211872384, 1.0, 0.028178180178728165]"
02-09-20-00,0,02-09,['02-09-04-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.14522288732272892, 1.0, 0.12069124595165633, 0.1460685354684692, 1.0, 0.06827341789560049, 0.04659182988363186, 0.14225698489665134, 0.0713992519006123, 0.08762971064241382, 0.10000003237180369, 0.07186610366643198]"
02-09-21-01,1,02-09,['02-09-04-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[0.23555314316738457, 0.1675509031073826, 0.054875875604829455, 0.14277571889864862, 1.0, 0.04153856535417961, 0.03278234521573487, 0.07873316173379905, 0.04956857029962906, 0.05451982662720811, 0.09760857478958447, 0.04449331520161944]"
02-09-22-02,2,02-09,['02-09-04-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[0.06148237876765439, 0.6434848218389752, 0.03608512245067526, 0.055136358166003846, 1.0, 0.023007126572211295, 0.016593354978860903, 0.04443707155488555, 0.024791392914468795, 0.03137288105087135, 0.038265026730469616, 0.0253444649749238]"
02-09-23-03,3,02-09,['02-09-04-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.10018518322593184, 0.4438184494595062, 0.05371959240722452, 0.08459986236637858, 1.0, 0.03574929107714233, 0.026397730332548577, 0.06462315638950467, 0.038409667221396424, 0.05082493864973106, 0.061012178101670166, 0.04065995076896557]"
02-09-24-04,4,02-09,['02-09-04-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.13234154905515863, 0.2861971282912193, 0.06510589886486236, 0.10237354154308842, 1.0, 0.04647535292715528, 0.03578142976331671, 0.07439261944056656, 0.04927826374530826, 0.0712453668270016, 0.08082124599345433, 0.05598760354886853]"
02-09-25-00,0,02-09,['02-09-05-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[0.005855589295150779, 0.019627950693858642, 0.5819083352836434, 0.006583414478867997, 0.011190790777104985, 1.0, 0.3217917721520525, 0.011190959802352475, 0.014649530431363142, 0.009419310203826092, 0.007246702543323921, 0.010535644338456211]"
02-09-26-01,1,02-09,['02-09-05-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[0.0336319181681681, 0.0993850741992945, 0.4657254652282685, 0.037742051527327056, 0.06161350706727075, 1.0, 1.0, 0.06289287587785722, 0.08797415351956701, 0.05171076363159351, 0.04219800210202185, 0.05712618867863144]"
02-09-27-02,2,02-09,['02-09-05-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[0.036075693691492064, 0.153211639585041, 1.0, 0.039400267505884, 0.07403238945295511, 1.0, 0.3524152926731445, 0.060938326104313004, 0.06906154000774037, 0.0774881856396123, 0.04265209185870051, 0.09472457348111733]"
02-09-28-03,3,02-09,['02-09-05-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.021796178825354975, 0.07170539545861725, 0.644924581144562, 0.024107694537788313, 0.041409033935260395, 1.0, 1.0, 0.03842037307079725, 0.04890694587524986, 0.03827244764142893, 0.026675075503254403, 0.04378227400768667]"
02-09-29-04,4,02-09,['02-09-05-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.04589995550918121, 0.12434009036691826, 0.2979907783706011, 0.049737318333181624, 0.0817334250112664, 1.0, 1.0, 0.07262069256309589, 0.09586550630341113, 0.08193424454643494, 0.05645667794629452, 0.09342131104961503]"
02-09-30-00,0,02-09,['02-09-06-cyl-g-10'],['pick up'],pick up green cylinder,"['green', 'cylinder']","[0.0375800222193038, 0.06479530771730178, 0.07877018603002298, 0.0400883715194593, 0.0555279023796547, 0.43791332982572145, 1.0, 0.05242777709819923, 0.08377094580801427, 0.04903733993922813, 0.04938294577188633, 0.050705871691207965]"
02-09-31-01,1,02-09,['02-09-06-cyl-g-10'],['pick up'],pick up green big cylinder,"['green', 'big', 'cylinder']","[0.005859505683734461, 0.010971429127747954, 0.014450935272949545, 0.006279708326832504, 0.008987032311375898, 0.9075874667626966, 1.0, 0.008444829992050117, 0.013105339210747463, 0.008146391284867289, 0.007593790247769407, 0.008573571779228963]"
02-09-32-02,2,02-09,['02-09-06-cyl-g-10'],['pick up'],pick up cylinder,['cylinder'],"[0.05791160654705669, 0.1106759230872518, 0.16364866755459254, 0.06482161798389889, 0.08921379916269792, 1.0, 1.0, 0.0995790620747006, 0.19476178037269642, 0.0692435814481314, 0.07828672933997669, 0.07185723242899701]"
02-09-33-03,3,02-09,['02-09-06-cyl-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.01241060177119634, 0.022764819643379515, 0.0296580678705207, 0.013343147584265325, 0.018846388434359648, 0.805796071129928, 1.0, 0.018028479038976853, 0.02877913067536347, 0.016692248166959953, 0.01621947992914153, 0.01746156575590857]"
02-09-34-04,4,02-09,['02-09-06-cyl-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.026698691325407743, 0.04722298815769814, 0.059640174424584004, 0.028718189336008185, 0.03986443638973558, 0.5903431560159966, 1.0, 0.038570304000459285, 0.06320940063679857, 0.03460992067139243, 0.03521529788935924, 0.035907441152560275]"
02-09-35-00,0,02-09,['02-09-07-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[0.0906098099631217, 0.09319989386803075, 0.07652172229296103, 0.22719594786036876, 0.1151466945996651, 0.07736186648826278, 0.051644486253315885, 1.0, 1.0, 0.032778181773221005, 0.20480822564795179, 0.030733171253101137]"
02-09-36-01,1,02-09,['02-09-07-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[0.08299888320099966, 0.07892984038282884, 0.056784030294708486, 0.360177036281498, 0.11139042658774728, 0.05078797262525299, 0.033751499044452404, 1.0, 1.0, 0.024713920829087146, 0.1775240909615506, 0.02294229979187469]"
02-09-37-02,2,02-09,['02-09-07-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[0.054573215973406905, 0.16188553597504737, 0.09221633126031747, 0.11255862765355562, 0.17057107547443182, 0.05411377613863697, 0.028876654582143748, 1.0, 0.20898641406564997, 0.02468363580750233, 0.06849900545631454, 0.023035727612993294]"
02-09-38-03,3,02-09,['02-09-07-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.00090160317626053, 0.000944817562514353, 0.0006116221606153143, 0.005038369601217733, 0.0014645212299834295, 0.0004974591473321394, 0.00032172206553787274, 1.0, 0.9881587435214265, 0.0002569845486479561, 0.0015667604364735493, 0.00023739654999063248]"
02-09-39-04,4,02-09,['02-09-07-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.10379136753824848, 0.0991143075257274, 0.04342606371501678, 1.0, 0.4655692297317611, 0.030843193848452542, 0.020539080977278672, 1.0, 0.0899314132959765, 0.02047294634589702, 0.10782485902672477, 0.018487537994916682]"
02-09-40-00,0,02-09,['02-09-08-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[0.05511183063588946, 0.06902939305548747, 0.07345863527927848, 0.07595137589237885, 0.06981399253507037, 0.1290525731779125, 0.10326667981233775, 0.25600066009453026, 1.0, 0.0333585087906125, 0.10276140833074765, 0.03219494239575453]"
02-09-41-01,1,02-09,['02-09-08-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[0.08934476943195069, 0.07190464193606395, 0.0607661257582686, 0.18806500567884038, 0.08984393423189081, 0.07048213006495313, 0.05572321448330145, 1.0, 1.0, 0.031612899685455345, 0.3126477363320206, 0.0296095423972552]"
02-09-42-02,2,02-09,['02-09-08-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[0.060930809123485245, 0.0613276667538761, 0.058300772359220654, 0.08969891773911402, 0.06809292629254741, 0.08354648160265245, 0.07327148464541992, 0.305257752415999, 1.0, 0.03033971963897972, 0.14038131412285862, 0.028852155305846942]"
02-09-43-03,3,02-09,['02-09-08-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.07170437435881309, 0.06714541950941974, 0.06237122017443585, 0.09977284166395595, 0.07596767605818999, 0.08919756941479551, 0.08759658685422567, 0.2037608257085162, 1.0, 0.03574929915638467, 0.17284515463406377, 0.03388903246719955]"
02-09-44-04,4,02-09,['02-09-08-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.07388964576376712, 0.06792555930861964, 0.06267863045940791, 0.10101578754682311, 0.07722803726600885, 0.08937458811440328, 0.09040489162135847, 0.18605727375690834, 1.0, 0.0369108776577608, 0.17956071968908, 0.03495398881586259]"
02-09-45-00,0,02-09,['02-09-09-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[0.056683763809503206, 0.2563416882146666, 0.14190969239984377, 0.054334852775543396, 0.13847901823885975, 0.10529752932131682, 0.07562617297993812, 0.05891194769167309, 0.054863492068670326, 1.0, 0.05755184249998484, 1.0]"
02-09-46-01,1,02-09,['02-09-09-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[0.05763877820311612, 0.26575466453234786, 0.13487347047516865, 0.05493422450299078, 0.14495939607621297, 0.0988751704449903, 0.07191564018894449, 0.058856061989891836, 0.05424826987390862, 1.0, 0.05794432371242841, 1.0]"
02-09-47-02,2,02-09,['02-09-09-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[0.05734669106526362, 0.2624840489556612, 0.13723808299293996, 0.05476208920750205, 0.14272031762263077, 0.10101709947464294, 0.07318627487787656, 0.05890707604423781, 0.054489510669270706, 1.0, 0.057848809089974355, 1.0]"
02-09-48-03,3,02-09,['02-09-09-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.059832179570400615, 0.2761697614780783, 0.1221667812183374, 0.05635378500539504, 0.15893699949421836, 0.08895352616353244, 0.06626586218101874, 0.05892634092293884, 0.05337759472510818, 1.0, 0.0590171692409722, 1.0]"
02-09-49-04,4,02-09,['02-09-09-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.06406363745720746, 0.21422485987451662, 0.13236677226087973, 0.060769621627974675, 0.14262782603054394, 0.10988133712809763, 0.08536935204704334, 0.06417838493093637, 0.06109760487884677, 1.0, 0.06542060376395352, 1.0]"
