id,type,scene_id,target_objs_id,target_actions,language_sentence,language_words_op,gpointing_obj_probs
03-04-28-03,3,03-04,['03-04-05-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.021137162129058477, 0.05007771225019636, 0.7122129117221103, 0.029662671121237064, 0.006787385476143458, 1.0, 0.006711099910659394, 0.0454690183562523, 0.025519942811511757, 0.008908624070239915, 0.027242736134525655, 0.037954474952226064, 0.013685033087588233, 0.014631227978250939]"
03-04-29-04,4,03-04,['03-04-05-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.0590870564188964, 0.06539836492808285, 0.3340054426859941, 0.04639956860527492, 0.016575799870624214, 1.0, 0.015730607953661383, 0.24539198001693638, 0.03488753025806802, 0.022768535463466983, 0.052680017100843926, 0.04631552366505227, 0.02738532516873808, 0.03337424786436054]"
03-04-30-00,0,03-04,['03-04-06-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.28805406522473953, 0.033113099619470586, 0.04926066072081608, 0.015003573695549026, 1.0, 0.034529463400672394, 1.0, 0.07709442752572451, 0.017057599111350002, 0.10146163907743931, 0.016238388893533247, 0.01556484094763165, 0.045977198086969394, 0.3066450436961043]"
03-04-31-01,1,03-04,['03-04-06-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.29307800724599564, 0.03686068278553459, 0.054222450116211775, 0.017395862240276984, 1.0, 0.03945750113724224, 1.0, 0.08864608028653544, 0.0195026226483314, 0.13322959519292885, 0.018898823303335376, 0.017950967169815587, 0.049280919466473457, 0.23147648840731858]"
03-04-32-02,2,03-04,['03-04-06-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.08346604106234269, 0.010407694104782064, 0.015576548835624935, 0.004432622967481106, 0.5105693464014348, 0.010322454520741268, 1.0, 0.02209203958694168, 0.005159537268260198, 0.024348057881630802, 0.004765885619082609, 0.004638583649309913, 0.015548715435040853, 0.28867247266732693]"
03-04-33-03,3,03-04,['03-04-06-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.12672265731113283, 0.026703789633115926, 0.038194526356335946, 0.011526832654314593, 0.2939552409735827, 0.025850861250767024, 1.0, 0.05021970422272289, 0.013515181896539429, 0.054580129419981055, 0.012351982636760904, 0.01208850303746241, 0.040632704110894806, 0.29365788649638935]"
03-04-34-04,4,03-04,['03-04-06-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.0882470702348213, 0.007453473275301152, 0.01140884101543535, 0.00314623253561777, 1.0, 0.007464551101868223, 1.0, 0.016773380773665875, 0.003654082080612446, 0.018358739848457255, 0.003386853604081251, 0.0032906024752408294, 0.011061452977838303, 0.8257547200770603]"
03-04-35-00,0,03-04,['03-04-07-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[1.0, 0.0170224437328259, 0.07852394257264218, 0.008388711168445842, 0.011180125684640456, 0.7958656866846755, 0.009491005759595194, 1.0, 0.007899184544684797, 0.018329435077384926, 0.00974209735870779, 0.008297413680324063, 0.01158688890606397, 0.023673064830009204]"
03-04-36-01,1,03-04,['03-04-07-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[1.0, 0.06216972140780221, 0.14184717023520657, 0.03786682057675324, 0.0679410503968001, 0.23853723656586898, 0.04989544844201468, 1.0, 0.034028463314657045, 0.14277970379750082, 0.04501969563226175, 0.03632942515223831, 0.04860858509317614, 0.09497667938572017]"
03-04-37-02,2,03-04,['03-04-07-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[1.0, 0.0620353876196625, 0.14751169783596688, 0.03676616284042732, 0.06629888289794157, 0.24447459360627857, 0.04918506284406024, 1.0, 0.03334570278594426, 0.13643405613280662, 0.04353218073963363, 0.035430138974682966, 0.04832136831233527, 0.09666476541026026]"
03-04-38-03,3,03-04,['03-04-07-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[1.0, 0.062433406845448264, 0.12926618974040774, 0.04139861417978707, 0.06911180400487205, 0.2368791034463752, 0.0501657699518362, 1.0, 0.036000780362254695, 0.1485369359212519, 0.049962920246362036, 0.039127181105985204, 0.04881727563915755, 0.08830001855626214]"
03-04-39-04,4,03-04,['03-04-07-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[1.0, 0.06217589669348164, 0.13651165955255257, 0.039396773986089935, 0.0668719155676104, 0.24738405253994247, 0.049161602758530515, 1.0, 0.03481783214755537, 0.14003994408482173, 0.04718963263293695, 0.037529535019288275, 0.048341873762740364, 0.09057928125444971]"
03-04-40-00,0,03-04,['03-04-08-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.03473948439046663, 0.17394227609827773, 0.10698741013683792, 0.2210543329593928, 0.01624100640377263, 0.21640332057514344, 0.017064481370583515, 0.04539040189614837, 1.0, 0.01967894185510243, 0.07395024761608268, 1.0, 0.04184671287137705, 0.0327013838268149]"
03-04-41-01,1,03-04,['03-04-08-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.006522556168707647, 0.7325589575353877, 0.0407044501936113, 0.02075854438387864, 0.0027804820403401894, 0.15657606664942936, 0.0029649580698173435, 0.008649414143682735, 1.0, 0.003366876606953525, 0.010431527897375779, 1.0, 0.008437207182881256, 0.0062489591279344045]"
03-04-42-02,2,03-04,['03-04-08-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.0011356895368039369, 0.9749301974643716, 0.005650394426575508, 0.0030693743057606526, 0.0005031489008448692, 0.0076730120307779695, 0.0005439699335411386, 0.0014425680052211243, 1.0, 0.0006012863160575805, 0.0016710100862119019, 1.0, 0.001644055232270178, 0.001135293761563541]"
03-04-43-03,3,03-04,['03-04-08-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.03134268768001812, 0.14068621720143534, 0.0951793561579813, 0.2747636454035796, 0.014590675413097907, 0.23053139460173663, 0.01522972908032197, 0.04153970697053617, 1.0, 0.01777095543772165, 0.07309575511374372, 1.0, 0.036241932467701334, 0.02902794447212627]"
03-04-44-04,4,03-04,['03-04-08-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.03354287534524618, 0.20868758558039743, 0.11365178774944801, 0.17660020358839254, 0.015435374736161972, 0.23348416421931859, 0.0162866771525908, 0.0438207033577693, 1.0, 0.018680489656503645, 0.0667075597917192, 1.0, 0.04131586221917287, 0.03178671660327941]"
03-04-45-00,0,03-04,['03-04-09-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.31515752215421494, 0.039593617569785515, 0.057864329033105275, 0.025593673764784795, 1.0, 0.05649396967786124, 0.11287916906254995, 0.1919830259735083, 0.024737968818484335, 1.0, 0.029219227412100993, 0.02494211976120728, 0.040521599262668996, 0.08101377750972835]"
03-04-46-01,1,03-04,['03-04-09-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.25593776216722575, 0.04535515936539583, 0.06498308966522527, 0.030980631606207044, 1.0, 0.06625287711177064, 0.10385582236592647, 0.20892590960236831, 0.02927327358655864, 1.0, 0.03563857905823691, 0.029906095162313295, 0.045392767205726874, 0.0834980331030449]"
03-04-47-02,2,03-04,['03-04-09-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.1304460042359645, 0.01812946915163182, 0.026613578818663632, 0.012425353179549035, 0.5462221842353847, 0.027742073287785343, 0.03668550335245617, 0.11295920946630554, 0.011617708049863217, 1.0, 0.014376512066696368, 0.011950459735417978, 0.017783208932021226, 0.033048735488260254]"
03-04-48-03,3,03-04,['03-04-09-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.14164081011395818, 0.019613037609492952, 0.028812115411407338, 0.013459833843953644, 0.5070315696786674, 0.030095646785751985, 0.03932814457370282, 0.12405429317626616, 0.012572648976570872, 1.0, 0.015580376213036507, 0.012940533169816438, 0.019211773887760644, 0.03565921655961511]"
03-04-49-04,4,03-04,['03-04-09-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.27378828750596224, 0.042866806732725936, 0.062136588532193435, 0.02919699118145189, 1.0, 0.06370171265669493, 0.09451310387525241, 0.2226053099099663, 0.027515408814564272, 1.0, 0.033647398250548834, 0.0281619506779638, 0.042616393439462844, 0.0792500484232131]"
03-04-50-00,0,03-04,['03-04-10-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.06130612105934962, 0.06494259031597473, 0.07965519607921467, 1.0, 0.032763369658534956, 0.2508804618058642, 0.02995346536601062, 0.09566819269304268, 0.07245208297486094, 0.04370627416019043, 1.0, 0.18129529673988215, 0.042029573851452194, 0.045347375295622834]"
03-04-51-01,1,03-04,['03-04-10-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.06338317100337695, 0.06673008386716575, 0.08110158491164396, 1.0, 0.03441895628257633, 0.23169152018702613, 0.03143241356878007, 0.09753365156901, 0.07481344901847632, 0.0458347336018917, 1.0, 0.18217740636297491, 0.0437442317346928, 0.04713879789238521]"
03-04-52-02,2,03-04,['03-04-10-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.06299876804939229, 0.06845703046882806, 0.08058465731370111, 1.0, 0.03527292178498999, 0.19376988800229375, 0.03242692966077673, 0.09288462618924456, 0.08099205180521558, 0.04641386650503578, 1.0, 0.2127551851879837, 0.04535832647721009, 0.04808574855532845]"
03-04-53-03,3,03-04,['03-04-10-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.06193383563827288, 0.06609481385727924, 0.0801448123055994, 1.0, 0.03352328436327616, 0.23252270435478647, 0.030691975141187263, 0.09511530662383086, 0.07496355651017757, 0.04455789885306747, 1.0, 0.19121185291395174, 0.04303251225659281, 0.04620744718197807]"
03-04-54-04,4,03-04,['03-04-10-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.061640757573305956, 0.06648078246156244, 0.07990400000112288, 1.0, 0.033613503070432156, 0.2211866057391985, 0.030838291774362155, 0.09357357452381512, 0.07664110252659964, 0.044529765533974364, 1.0, 0.20192130547229423, 0.04334761583355635, 0.04632269548977613]"
03-04-55-00,0,03-04,['03-04-11-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.009136585514387575, 0.01951359321339615, 0.01850376120474411, 1.0, 0.0045895320289553385, 0.04682305758838943, 0.004611880737903832, 0.01243679845098786, 0.8103434531283383, 0.005695846005750559, 0.05152172252757782, 1.0, 0.008879706479779726, 0.007944063119789287]"
03-04-56-01,1,03-04,['03-04-11-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.009314030457328027, 0.030183192471564715, 0.02457050518794558, 0.7920473484060954, 0.004413461450886965, 0.07025942066426924, 0.004539643020827036, 0.012570185143637494, 1.0, 0.005421874398501289, 0.02833768732749478, 1.0, 0.00996474151555513, 0.008377909955894306]"
03-04-57-02,2,03-04,['03-04-11-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.031086902614723275, 0.07826415350311457, 0.06428325436574799, 0.4768791106739583, 0.01600638529791966, 0.10736198639932375, 0.016494076913225346, 0.039993944011023234, 1.0, 0.01942963369557662, 0.08720264122582769, 1.0, 0.03435961829106361, 0.028638293008495845]"
03-04-58-03,3,03-04,['03-04-11-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.053925176063884216, 0.11872041768069146, 0.10779359184407689, 1.0, 0.027533348225969444, 0.2250703557667588, 0.027867406700361985, 0.07177018384990225, 1.0, 0.03390782971823265, 0.23106255819584928, 1.0, 0.05454366769464257, 0.047805464259630434]"
03-04-59-04,4,03-04,['03-04-11-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.03862990768130413, 0.10036801325411249, 0.09406822270127953, 1.0, 0.018299839336292215, 0.40834379648891844, 0.018517547808780264, 0.05384014493261197, 1.0, 0.022759952087651886, 0.1737955120625002, 1.0, 0.037883276500313985, 0.03349378714623469]"
03-04-60-00,0,03-04,['03-04-12-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.31217717993398886, 1.0, 1.0, 0.03626705650074557, 0.04684211976241302, 0.17236823153369626, 0.07503570166826096, 0.15875004502917886, 0.07003146231834448, 0.048268911473779104, 0.03527404305019663, 0.04498524872939637, 1.0, 1.0]"
03-04-61-01,1,03-04,['03-04-12-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.17867958065821535, 1.0, 1.0, 0.05346456027295858, 0.057273124323526596, 0.17261445592699748, 0.08882774014589434, 0.13811783907289538, 0.13251634840572957, 0.058528001379791465, 0.05023732181723147, 0.06974102799675978, 1.0, 1.0]"
03-04-62-02,2,03-04,['03-04-12-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.1811598639413555, 1.0, 1.0, 0.052357412169541144, 0.054820989261336946, 0.1818244339293709, 0.0835955045193105, 0.1396671454151325, 0.13223240711881243, 0.05652659163337182, 0.04911894932364427, 0.06869670268812395, 1.0, 1.0]"
03-04-63-03,3,03-04,['03-04-12-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.08856883512365689, 1.0, 0.5444803339895958, 0.023183480481272854, 0.03221989077218796, 0.062181370263868656, 0.05980231141987944, 0.06246307725947613, 0.04533291955489299, 0.030856052180639193, 0.02241342373210439, 0.028498305222425666, 1.0, 1.0]"
03-04-64-04,4,03-04,['03-04-12-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.26901496374304257, 1.0, 1.0, 0.04092765898891364, 0.05212786419040181, 0.17118514408797608, 0.08524444457995871, 0.1554695965394507, 0.08221747763089658, 0.053100882706878114, 0.0395714802500232, 0.05114048728245871, 1.0, 1.0]"
03-04-65-00,0,03-04,['03-04-13-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[1.0, 0.07128156556624338, 1.0, 0.011073998671206781, 0.03332544437303726, 0.043385184526299206, 0.09621057975744696, 0.13849485044662355, 0.014941399388897502, 0.029738020962807272, 0.011538384497978086, 0.01230005377903199, 0.537710518030428, 1.0]"
03-04-66-01,1,03-04,['03-04-13-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[1.0, 0.24081731452560848, 1.0, 0.02588259280644214, 0.06624061521920843, 0.10182444583132842, 0.1750266678206252, 0.23728548555921375, 0.036676591848116655, 0.060367144180197896, 0.026664711512140903, 0.029214430697118196, 1.0, 1.0]"
03-04-67-02,2,03-04,['03-04-13-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.18148037245807297, 0.05618385130644325, 0.1193199798403382, 0.009985281440184486, 0.029805306996575447, 0.02824345775079108, 0.4697186508618336, 0.04618475225417426, 0.01430011893790251, 0.023305879057733597, 0.010232125276395687, 0.011240223819554926, 1.0, 1.0]"
03-04-68-03,3,03-04,['03-04-13-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[1.0, 0.015014229503104753, 0.8170683872386834, 0.002812827355509406, 0.009762676847061585, 0.010475107101860904, 0.03684038287996428, 0.036291121776229604, 0.0037076926629250233, 0.008318130068413506, 0.0029467069707038874, 0.0030972067675044588, 0.05366553082803922, 1.0]"
03-04-69-04,4,03-04,['03-04-13-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.30049766001242734, 0.2976012200324821, 1.0, 0.017776844082662745, 0.037496187519337816, 0.058224417282773645, 0.10455963089450217, 0.08373788109732067, 0.02794735959538434, 0.03361055662970235, 0.017899650957002525, 0.020648591896404254, 1.0, 1.0]"
03-05-00-00,0,03-05,['03-05-00-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[1.0, 0.08386970976988553, 1.0, 0.06470395294691263, 0.05837001841380593, 0.15917621591733414, 0.10434287590622347, 0.0509366874154249, 0.11561731213795787, 0.17498152036479328, 0.05094395752833638, 0.05946648494179528, 0.040139641511426606, 0.03745162314610414]"
03-05-01-01,1,03-05,['03-05-00-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[1.0, 0.07598392307006605, 1.0, 0.0668242716133734, 0.0546484964358116, 0.20070520655796997, 0.10318720903846818, 0.05561819179592237, 0.10575533290614038, 0.14259029155329356, 0.05729453215920646, 0.05847658797203081, 0.04192170787338462, 0.03699424902433261]"
03-05-02-02,2,03-05,['03-05-00-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[1.0, 0.08152939771303122, 1.0, 0.06545225803767571, 0.057058862084628764, 0.15467891049709323, 0.0935745338899712, 0.049531400699886985, 0.10695981752243351, 0.2072207251155406, 0.04839882764300432, 0.060676631819416287, 0.03957787650458008, 0.035340758472737974]"
03-05-03-03,3,03-05,['03-05-00-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[1.0, 0.08809660535331669, 1.0, 0.0623511073184796, 0.060000384742419914, 0.13951062553862162, 0.10342374411623322, 0.04780391560195942, 0.12039607399789778, 0.19640970493200427, 0.04720407226819058, 0.05900271705332731, 0.03854772257124215, 0.03725332650630735]"
03-05-04-04,4,03-05,['03-05-00-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[1.0, 0.07717686322100342, 0.19618022113034567, 0.03882635574254348, 0.048782931373783325, 0.08203185253329123, 0.1504823962340012, 0.03315652353454865, 0.15406206260050104, 0.08523868936513308, 0.03518803097736164, 0.03724076915037715, 0.026525379521027955, 0.03510792461608224]"
03-05-05-00,0,03-05,['03-05-01-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.07719107289073909, 1.0, 0.04941383018092697, 0.02180863525154056, 1.0, 0.024525984099800693, 0.06726585966919627, 0.015935256988406366, 0.3908587728879451, 0.08074064783505279, 0.015250465768688022, 0.02940858614953982, 0.016174807105511658, 0.21142608117265282]"
03-05-06-01,1,03-05,['03-05-01-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.14284931020520691, 1.0, 0.07106064245785954, 0.02878110128033315, 1.0, 0.03483917411559535, 0.14673006628555815, 0.02166222273113671, 1.0, 0.10093342331537908, 0.02113858067147248, 0.03650167835998021, 0.02116625316814055, 0.37433754740933783]"
03-05-07-02,2,03-05,['03-05-01-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.18190128080926837, 1.0, 0.07665245344269642, 0.029672972752350677, 1.0, 0.037130136317882735, 0.19959457676400963, 0.022582805151376745, 1.0, 0.10191017224023981, 0.022206694211435778, 0.036723309661990076, 0.021714470771343673, 0.269911127877406]"
03-05-08-03,3,03-05,['03-05-01-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.17589748699003915, 1.0, 0.07631656859194393, 0.029730465857429514, 1.0, 0.036988179101700096, 0.1897488043183959, 0.022577486582145583, 1.0, 0.10276783048445425, 0.022169882555017856, 0.036955104271249054, 0.021769624411419813, 0.28507856683620497]"
03-05-09-04,4,03-05,['03-05-01-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.18834225069184413, 1.0, 0.0991153326172894, 0.03748088409497422, 1.0, 0.04310323562065051, 0.1271732457443134, 0.027003839501345855, 1.0, 0.1800945604792062, 0.025781457993312558, 0.050524332102823984, 0.027115354563660394, 0.19426550659057926]"
03-05-10-00,0,03-05,['03-05-02-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[1.0, 0.07208733720821643, 1.0, 0.1728890868643801, 0.058914756380334346, 0.17483128439403922, 0.0567119386880258, 0.0650550846310053, 0.06850468736946631, 1.0, 0.049693065899918225, 0.18763430551305835, 0.0637020761367445, 0.029976376914811392]"
03-05-11-01,1,03-05,['03-05-02-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[1.0, 0.04427565768650309, 1.0, 0.2701273676739273, 0.037762951337992436, 0.14178632545045858, 0.035608860828526684, 0.05416638649104401, 0.041753623839568536, 1.0, 0.03743518119193068, 0.2599433977060419, 0.05747009512381621, 0.01967015267019047]"
03-05-12-02,2,03-05,['03-05-02-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.13812611288381374, 0.011702019087606954, 1.0, 1.0, 0.01039731555467005, 0.11211700071504507, 0.010572185446745362, 0.040062172909348846, 0.011527857895731313, 0.37354885432625856, 0.018064222441364696, 0.2161156611730469, 0.051700656241281284, 0.006065941325087121]"
03-05-13-03,3,03-05,['03-05-02-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[1.0, 0.06553765856033729, 1.0, 0.18684906893488662, 0.05398140289715369, 0.18474573444554426, 0.05294609289221585, 0.06566159073943553, 0.06299108182133252, 1.0, 0.049227200425818296, 0.186110591400767, 0.06389969396754283, 0.028049883914966187]"
03-05-14-04,4,03-05,['03-05-02-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[1.0, 0.02823894346333059, 1.0, 0.06675100407560312, 0.022660523976764105, 0.1624181396939437, 0.026892126516788524, 0.03408846905216619, 0.030127249743271533, 0.511063703325951, 0.02723406197904818, 0.049657345004035514, 0.027684066578095613, 0.013184366591001986]"
03-05-15-00,0,03-05,['03-05-03-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.07568565181852127, 0.027667587116578407, 0.34146647949729186, 1.0, 0.026236991577640388, 0.10319297994918526, 0.024850513584807634, 0.17757860410848003, 0.026491395526890466, 0.13105318001521538, 0.049838307963961485, 1.0, 1.0, 0.015938308841427835]"
03-05-16-01,1,03-05,['03-05-03-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.13054057772906652, 0.03251452053048445, 1.0, 1.0, 0.03009465155390436, 0.17587319504185941, 0.028986090042107036, 0.1862580610547897, 0.03129000761963721, 0.31062537409139773, 0.05603909088056892, 1.0, 1.0, 0.017778431456184653]"
03-05-17-02,2,03-05,['03-05-03-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.03943808319264861, 0.012286096426141098, 0.5847312966951604, 1.0, 0.01143366041859731, 0.06942153699267187, 0.01137166907486515, 0.16765012901853366, 0.012021031663865799, 0.05847401453570092, 0.02611382779849352, 1.0, 1.0, 0.007058654183321543]"
03-05-18-03,3,03-05,['03-05-03-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.04565946236952924, 0.01447819535881378, 0.5320049560101611, 1.0, 0.013498561121059441, 0.0779476802864315, 0.013363199134429564, 0.18144886479374847, 0.014136611005737239, 0.06882926022740465, 0.03031106751996172, 1.0, 1.0, 0.008322142172723366]"
03-05-19-04,4,03-05,['03-05-03-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.13111567378178346, 0.030528414118876565, 1.0, 1.0, 0.028185169851515316, 0.1660975317376179, 0.0270624397099894, 0.1562025130041498, 0.02932347497755573, 0.36414825226787817, 0.050810919600926596, 1.0, 1.0, 0.016525610949706948]"
03-05-20-00,0,03-05,['03-05-04-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.13229922025687726, 1.0, 0.07531535536667959, 0.025911041930212084, 1.0, 0.028164472797787464, 0.06324639140125334, 0.017751112726612485, 0.2836997838523055, 0.22726799027082767, 0.01655816875106952, 0.037722509734291886, 0.018354561844978766, 0.07370939106710447]"
03-05-21-01,1,03-05,['03-05-04-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.09676357734810571, 1.0, 0.06830979767704484, 0.031857017290946074, 1.0, 0.03462917551646838, 0.08129746702268865, 0.023011685405228688, 0.24066143720586897, 0.11549201471619978, 0.021835940989665428, 0.04415832355023665, 0.023794995373507797, 0.21818856790403912]"
03-05-22-02,2,03-05,['03-05-04-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.10302429361254296, 1.0, 0.06501633974936959, 0.026661314597988307, 1.0, 0.029379102827163106, 0.07295140174238894, 0.01895385389985069, 0.34901441261778093, 0.12596809807663226, 0.01792626648882535, 0.03726385172148798, 0.019459414252516027, 0.134381650413454]"
03-05-23-03,3,03-05,['03-05-04-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.1089374309138837, 1.0, 0.0730726871668714, 0.031040883036042705, 1.0, 0.03361589679928454, 0.07810086164109117, 0.02195439890841386, 0.2747742305182066, 0.14353846590317407, 0.02068392056146671, 0.04402619890527519, 0.02275250173840796, 0.1475025239078822]"
03-05-24-04,4,03-05,['03-05-04-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.09546741079741579, 1.0, 0.07919153135685282, 0.0313802836849556, 1.0, 0.030112703639033893, 0.04844155331326133, 0.020155830718609123, 0.09674157822442678, 0.4479138835078692, 0.018178996957099857, 0.05359749518635506, 0.02230323231096471, 0.056515500303155886]"
03-05-25-00,0,03-05,['03-05-05-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.07739084633213826, 0.016074535200411653, 0.0887425871384646, 0.046563320025546216, 0.013703606824786968, 1.0, 0.020310235955327004, 0.13448401531596232, 0.018878450388595765, 0.02940735111273104, 0.4914231379584063, 0.02384354880109198, 0.02884832682148546, 0.010330038125052432]"
03-05-26-01,1,03-05,['03-05-05-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.0937739510607476, 0.018010093263364325, 0.12382941871925997, 0.05948785936710264, 0.015375075205309528, 1.0, 0.02229941650806704, 0.19043851607776568, 0.02095658868736911, 0.034756944419096825, 0.34693963260010796, 0.0281782473402439, 0.03454117700241009, 0.011413079749155145]"
03-05-27-02,2,03-05,['03-05-05-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.05893082934658703, 0.01226108483741079, 0.08027262388952339, 0.04356371832034604, 0.010513774522014166, 1.0, 0.015064519140145645, 0.21030695367787333, 0.01418379009254525, 0.023730083147441346, 0.47848160574880866, 0.01971362045443297, 0.025174981195159582, 0.0078024156277118105]"
03-05-28-03,3,03-05,['03-05-05-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.1223646540549702, 0.02727523584137953, 0.10549492066019894, 0.056384904081525765, 0.023004127008794784, 1.0, 0.03678333815024346, 0.10601407738269326, 0.03310911008469008, 0.04413153660367677, 0.3540969399849363, 0.03464613914923613, 0.038688808918422316, 0.01800620807923246]"
03-05-29-04,4,03-05,['03-05-05-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.1341151102565504, 0.03330495527415098, 0.14335318595516616, 0.08990958441799524, 0.028518172971730288, 1.0, 0.042613941028303993, 0.3018114802958155, 0.03921323803195827, 0.057617866583064545, 1.0, 0.048009478517435554, 0.0596410951651622, 0.021891891502666894]"
03-05-30-00,0,03-05,['03-05-06-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.04341606182525344, 0.035189847410098174, 0.021234701872607422, 0.011082312164206956, 0.021422491846188062, 0.01754130837971082, 1.0, 0.010259000117092895, 0.760023287889149, 0.018106978331170198, 0.011380886577558192, 0.011175361534230871, 0.008663070381120316, 0.030504691671613786]"
03-05-31-01,1,03-05,['03-05-06-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.04958125146402023, 0.0407208281058869, 0.024550285141796604, 0.012882260465537964, 0.02490031684726489, 0.02034407904499383, 1.0, 0.0119343588258389, 0.7219595876718332, 0.020979253509730702, 0.013242772818371428, 0.012991830783079094, 0.010082438904531744, 0.03583073641711461]"
