id,type,scene_id,target_objs_id,target_actions,language_sentence,language_words_op,gpointing_obj_probs
03-02-59-04,4,03-02,['03-02-11-sph-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.05585821252974001, 0.022391303360195267, 0.48910952990796425, 1.0, 0.09197448306205072, 0.18873221426744316, 0.024932062671813995, 1.0, 1.0, 0.014181671608082999, 0.044250924436275645, 1.0, 0.022387773520339257, 0.04618182463609478]"
03-02-60-00,0,03-02,['03-02-12-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[0.204711581112548, 0.22188769569588387, 0.06151072548435518, 0.031011270197330663, 0.042732034692624675, 0.04924114297471641, 0.05866657898279067, 0.056101852459683466, 0.0484627453409935, 0.09474332101551519, 0.03227955216639362, 0.02848697715505906, 1.0, 0.07016452272210566]"
03-02-61-01,1,03-02,['03-02-12-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[0.14641264665842926, 0.37831604431613325, 0.04578098081712428, 0.022515816005181027, 0.03269067391859406, 0.03496561061619682, 0.0504761991206872, 0.04275746494616679, 0.03502669569588783, 0.11007346849574794, 0.02295296623006496, 0.021053550581009422, 1.0, 0.05697788259877719]"
03-02-62-02,2,03-02,['03-02-12-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[0.15896307937684268, 0.36937099380012955, 0.04669620310714068, 0.022748985139172694, 0.033101195349523486, 0.03550152233762969, 0.05043793507620987, 0.04328251946855967, 0.0354523148428242, 0.10218485527447793, 0.02317635465656377, 0.02123944731265746, 1.0, 0.05784459425826836]"
03-02-63-03,3,03-02,['03-02-12-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.15800912619787608, 0.3319495091194605, 0.05007571144271753, 0.02484630934652789, 0.035657106361765466, 0.038676885788818595, 0.053908327454898354, 0.04667185072195519, 0.038656520022527195, 0.1116452924855735, 0.02544246715889786, 0.02316272263952043, 1.0, 0.06129817125946156]"
03-02-64-04,4,03-02,['03-02-12-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.1632561672947941, 0.3376098574236615, 0.04959705971326528, 0.024405888259910403, 0.03517539553941826, 0.038090065774164135, 0.05301465694749492, 0.04602528510001158, 0.03801407782796505, 0.10633557638980673, 0.02495355234048245, 0.02274701421061471, 1.0, 0.060775403178410826]"
03-02-65-00,0,03-02,['03-02-13-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[1.0, 0.06284313131237743, 0.8247667136549495, 0.011957519695588666, 1.0, 0.016972941554265306, 1.0, 1.0, 0.019691520368330693, 0.01619575108667429, 0.008583321849837131, 0.014547805597132556, 0.024441294880844573, 1.0]"
03-02-66-01,1,03-02,['03-02-13-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[1.0, 0.018802796512964536, 0.9467949955370678, 0.00367467862567736, 1.0, 0.005233688698142256, 1.0, 1.0, 0.006063076376566953, 0.004869910219362203, 0.0026303714601139143, 0.0044695105619578035, 0.007460972008147269, 1.0]"
03-02-67-02,2,03-02,['03-02-13-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[1.0, 0.045196318050548856, 0.0973150100500272, 0.005340861723843447, 0.6245817144320448, 0.007679501962987859, 1.0, 0.17954842559108708, 0.008743072298776884, 0.008433544485671724, 0.003955080383188571, 0.006287655444538808, 0.012918815577284875, 1.0]"
03-02-68-03,3,03-02,['03-02-13-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.231702880651423, 0.0884256925716912, 0.42623624331248977, 0.028980837603587394, 1.0, 0.038600705802899364, 1.0, 1.0, 0.04739196402033342, 0.034857992114322084, 0.02014576542056306, 0.037975726197328856, 0.04568219230536177, 1.0]"
03-02-69-04,4,03-02,['03-02-13-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.9939336120731586, 0.0015840041735763325, 1.0, 0.0005164895302894959, 1.0, 0.0007151732955532193, 1.0, 1.0, 0.0008601856936204764, 0.0005499642532543558, 0.00035073757247479635, 0.0006706832634513269, 0.0008191501446212268, 1.0]"
03-03-00-00,0,03-03,['03-03-00-sph-g-10'],['pick up'],pick up green sphere,"['green', 'sphere']","[1.0, 1.0, 1.0, 0.04173706772919136, 0.1942723043036481, 1.0, 0.16277093027481912, 0.03650037622104211, 0.07329915876446016, 0.03800264065423911, 0.17781280523438153, 0.08100931862281315, 0.16353772798445615, 0.031057670210949354]"
03-03-01-01,1,03-03,['03-03-00-sph-g-10'],['pick up'],pick up green big sphere,"['green', 'big', 'sphere']","[1.0, 1.0, 0.20295518521063202, 0.01742564510935597, 0.1344425298549297, 1.0, 0.3548430514461035, 0.01747769780034874, 0.07026904417295116, 0.016776058861299434, 0.09488637043664912, 0.030814684769306547, 0.04806188693418296, 0.012047845404240818]"
03-03-02-02,2,03-03,['03-03-00-sph-g-10'],['pick up'],pick up sphere,['sphere'],"[1.0, 1.0, 0.5973808735952029, 0.015778519008805142, 0.0662498552527227, 1.0, 0.07734459113909797, 0.01428676265136635, 0.03272695731018298, 0.014582164728533745, 0.09271492742272168, 0.030789305760643274, 0.046854640976167136, 0.011291402154556117]"
03-03-03-03,3,03-03,['03-03-00-sph-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[1.0, 1.0, 0.6312293453768087, 0.012636565404033902, 0.07930853739103265, 1.0, 0.08259999222799752, 0.011815896431449485, 0.0310122309489312, 0.011831845499040526, 0.06564374619523108, 0.02354128701909325, 0.041365298630103915, 0.009015254876277736]"
03-03-04-04,4,03-03,['03-03-00-sph-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[1.0, 1.0, 0.23298710897870864, 0.028348364572368324, 0.05822398158229927, 1.0, 0.09243448628078271, 0.024099184010475855, 0.04469063449012253, 0.025530546996721318, 0.35450131142131946, 0.063765902342342, 0.05548454458008229, 0.019933934744777646]"
03-03-05-00,0,03-03,['03-03-01-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[1.0, 1.0, 0.15114206831069185, 0.03348931224879949, 0.04219087133737186, 0.19388866134286672, 0.06556738302683493, 0.02502371763414644, 0.03478754144961826, 0.02845183865295177, 0.258922991987037, 0.09208130851755278, 0.049723677817121906, 0.02473062767500683]"
03-03-06-01,1,03-03,['03-03-01-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[1.0, 1.0, 0.24394146306193334, 0.049241542887358096, 0.09272067752421662, 1.0, 0.20667923067628838, 0.04409631572837211, 0.09500856417878195, 0.04539101468976423, 1.0, 0.11086224521253456, 0.07930442516856855, 0.032754520872182086]"
03-03-07-02,2,03-03,['03-03-01-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[1.0, 1.0, 0.09655336501112913, 0.02129402849180677, 0.02892729927719969, 0.24841229191339317, 0.048467900635542745, 0.016645464136657153, 0.025175472401081953, 0.018486394272846263, 0.39272649952070304, 0.05670087325094569, 0.0315291200026625, 0.015081291086031972]"
03-03-08-03,3,03-03,['03-03-01-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[1.0, 1.0, 0.23626304338960816, 0.056719870729565955, 0.08559048917930114, 1.0, 0.17529880251325705, 0.04799409295753862, 0.08657035777001072, 0.051063016662945514, 1.0, 0.14107507043270265, 0.08149159824317918, 0.03793365812189099]"
03-03-09-04,4,03-03,['03-03-01-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[1.0, 1.0, 0.2329800475637107, 0.05262088406711984, 0.08928842874431439, 1.0, 0.1991556853288861, 0.04636868918429807, 0.09415988006153264, 0.048197097152928685, 1.0, 0.12310615634485972, 0.0792909905358628, 0.03483214101648704]"
03-03-10-00,0,03-03,['03-03-02-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.13524276891133044, 0.15092021362115332, 1.0, 0.03222128205733237, 0.25967642213128944, 0.11082556338142825, 0.08428254307756301, 0.02695497463116015, 0.040464237769003514, 0.0288568112287435, 0.05155347857173316, 0.05014558193379062, 1.0, 0.028856122685472222]"
03-03-11-01,1,03-03,['03-03-02-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.15699497494924122, 0.16060429698433598, 1.0, 0.020031935272119664, 0.3714827292263823, 0.08642285599092601, 0.05721245684086209, 0.01690385360563211, 0.02691673631971943, 0.01798977225744723, 0.03574696788237843, 0.03231011390289761, 1.0, 0.017383306768057993]"
03-03-12-02,2,03-03,['03-03-02-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.13719425047724568, 0.15170589403259138, 1.0, 0.030361168386638392, 0.27699485733161955, 0.10798604296756567, 0.08064060332135403, 0.025442058292974086, 0.038567428648122945, 0.027206508069154863, 0.049354060484803446, 0.047492227625349756, 1.0, 0.027054900362580254]"
03-03-13-03,3,03-03,['03-03-02-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.16636003800257648, 0.1905219321277038, 1.0, 0.029200993863659444, 0.22171562162931743, 0.10717060827594316, 0.07537058450937341, 0.024203461436124632, 0.036597414762957116, 0.02602557279990163, 0.04985834139545965, 0.047122860765450865, 1.0, 0.025852570431532333]"
03-03-14-04,4,03-03,['03-03-02-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.17085790540898768, 0.18137896394816877, 1.0, 0.02286909097976348, 0.29911318482535615, 0.09496887181487061, 0.06342718529419611, 0.019189438812838903, 0.03014512952701322, 0.02048721331024299, 0.04061360777743914, 0.037023491125891234, 1.0, 0.01992591717523149]"
03-03-15-00,0,03-03,['03-03-03-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.041522663111013464, 0.07353577541330274, 0.03220853449689995, 1.0, 0.02115873364709732, 0.08718652629845915, 0.07372926730766088, 0.35778170173316726, 0.03793579826634428, 1.0, 0.13505590523889732, 1.0, 0.022201983514888227, 0.11768311097226945]"
03-03-16-01,1,03-03,['03-03-03-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.04818921166727225, 0.08312857589453015, 0.038640515046926505, 1.0, 0.025300160385181073, 0.09539071489977148, 0.08274395681866681, 0.23928199338015896, 0.043072667446800744, 1.0, 0.13300985343965738, 1.0, 0.026805174288505946, 0.1844371767325288]"
03-03-17-02,2,03-03,['03-03-03-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.044712636559115705, 0.07364103838972375, 0.03665788223715061, 1.0, 0.024436643524421924, 0.09143553306008524, 0.08366423122031244, 0.32353785931397006, 0.04254325264420119, 1.0, 0.10787289266391616, 1.0, 0.02572339743740143, 0.14577463294970155]"
03-03-18-03,3,03-03,['03-03-03-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.04633591022945183, 0.0774836400017123, 0.03773031509220751, 1.0, 0.02498820485869243, 0.09349725904219341, 0.08393787183321613, 0.28732667202423356, 0.043087237002201476, 1.0, 0.11660335507037303, 1.0, 0.026374353047506936, 0.16263518179821135]"
03-03-19-04,4,03-03,['03-03-03-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.04802503192095658, 0.08183344468889335, 0.03881695161931742, 1.0, 0.02549764026693142, 0.0951198969853119, 0.08355405226096219, 0.2443540312214396, 0.043365386788433234, 1.0, 0.12696004728199742, 1.0, 0.027008678671052538, 0.18546483829470448]"
03-03-20-00,0,03-03,['03-03-04-sph-g-10'],['pick up'],pick up green sphere,"['green', 'sphere']","[1.0, 0.1948590434604867, 1.0, 0.010460657780818393, 1.0, 0.627454541836673, 0.07669790001319551, 0.009882444165302208, 0.023574156385389608, 0.009841960859050971, 0.02262680924817829, 0.016365070956708937, 1.0, 0.008237415294196328]"
03-03-21-01,1,03-03,['03-03-04-sph-g-10'],['pick up'],pick up green big sphere,"['green', 'big', 'sphere']","[0.049557964060903854, 0.03622006639922303, 0.525997733672117, 0.006320315356406411, 1.0, 0.15787955170660398, 0.06816310049567, 0.006158318727077105, 0.015190323376088574, 0.00602687521153737, 0.011784250605764865, 0.009287410514165994, 0.10239263911649672, 0.005021450757945209]"
03-03-22-02,2,03-03,['03-03-04-sph-g-10'],['pick up'],pick up sphere,['sphere'],"[0.007996304032992648, 0.00596466352143777, 0.922010175424425, 0.0010592755886088005, 1.0, 0.020049619969876583, 0.009977486730718896, 0.0010247983875920808, 0.0024408181251765037, 0.001007318554626316, 0.0019545148138698245, 0.0015579768345739147, 0.024110472159769903, 0.0008465758563316687]"
03-03-23-03,3,03-03,['03-03-04-sph-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.06705321443036955, 0.038429965052845766, 1.0, 0.005159641484051497, 1.0, 0.12595324928162355, 0.04339423803354663, 0.0049424808964002144, 0.011753540529545399, 0.004884979232867654, 0.010024138305929756, 0.007755078202064441, 0.6765407513589169, 0.004108723191838565]"
03-03-24-04,4,03-03,['03-03-04-sph-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.10762949370987655, 0.0647890597243467, 1.0, 0.00913170413603941, 1.0, 0.24767633206268502, 0.0829137111741032, 0.008793286282274684, 0.02127195120633727, 0.008664122933411586, 0.017658550443865054, 0.01366188752551804, 0.41055323067664656, 0.007256670124895954]"
03-03-25-00,0,03-03,['03-03-05-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[0.1254447025235841, 0.1913284509964686, 0.057921081544607345, 0.05398323398500633, 0.049859875663731755, 1.0, 1.0, 0.12107257004554732, 1.0, 0.06590834892315728, 0.19543591632194424, 0.07227503060252323, 0.037821098878194265, 0.028949690515235462]"
03-03-26-01,1,03-03,['03-03-05-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[0.8807894085058807, 1.0, 0.014442892041038843, 0.007075740528266556, 0.013936803826620024, 1.0, 1.0, 0.00982029350163259, 1.0, 0.007625572776307613, 0.04288083201631179, 0.010867865629138693, 0.008296757618025525, 0.004263833556777549]"
03-03-27-02,2,03-03,['03-03-05-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[0.17796408363167918, 0.3004932039926202, 0.04934673139592043, 0.03487766122933601, 0.0441523615526076, 1.0, 1.0, 0.05967220432368376, 1.0, 0.03991538290480515, 0.19273238838396606, 0.050616123194499235, 0.030564492073865947, 0.019665367317016475]"
03-03-28-03,3,03-03,['03-03-05-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.29229482620164793, 0.5323844453513974, 0.020915375762134068, 0.010750441677489179, 0.02010478705761277, 1.0, 1.0, 0.015261142400727738, 1.0, 0.011665672834299062, 0.061650147668950134, 0.016333764729381473, 0.012197386446610557, 0.006442009869749542]"
03-03-29-04,4,03-03,['03-03-05-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.11726862303228705, 1.0, 0.008928648121977027, 0.00615858664708509, 0.007445395664903203, 1.0, 1.0, 0.009884214880060905, 1.0, 0.006944361677271665, 0.8249547777192582, 0.009795119977319017, 0.005246409413491626, 0.0033738628663463385]"
03-03-30-00,0,03-03,['03-03-06-sph-g-10'],['pick up'],pick up green sphere,"['green', 'sphere']","[0.1426050246778199, 0.16849282528147486, 0.093655731137374, 0.05842290696719271, 0.09470235567997305, 1.0, 1.0, 0.08490584668026176, 1.0, 0.06401210084039313, 0.1155697253016914, 0.07598774605742405, 0.06404243781115831, 0.03760329956523684]"
03-03-31-01,1,03-03,['03-03-06-sph-g-10'],['pick up'],pick up green big sphere,"['green', 'big', 'sphere']","[0.11738566032133059, 0.1453224642317216, 0.08849577012799588, 0.06998073366902931, 0.0816419378222796, 1.0, 1.0, 0.10989502255733036, 1.0, 0.07872826772141088, 0.11564631474778816, 0.08593407269449849, 0.06266536259931778, 0.044304393507297535]"
03-03-32-02,2,03-03,['03-03-06-sph-g-10'],['pick up'],pick up sphere,['sphere'],"[0.12250477933096332, 0.1517547579866865, 0.08759256207181194, 0.06727502200488769, 0.0817701178184143, 1.0, 1.0, 0.10699139702276676, 1.0, 0.07583458325616385, 0.118982905363558, 0.08383086261556168, 0.06129233300193465, 0.04217067952725136]"
03-03-33-03,3,03-03,['03-03-06-sph-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.1709006598535864, 0.20255902039441423, 0.0844316100407919, 0.04959985334531444, 0.08638113216383972, 1.0, 1.0, 0.07353045114751561, 1.0, 0.0545534294491563, 0.12462332291884436, 0.06735616456288232, 0.05508243601778483, 0.03098192010586992]"
03-03-34-04,4,03-03,['03-03-06-sph-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.13537822388270485, 0.1745152286398725, 0.07841267378305804, 0.06036672928443642, 0.0728268992888073, 1.0, 1.0, 0.10480387953943673, 1.0, 0.06944445638619334, 0.1373265527119251, 0.07819156408473402, 0.05279400434750487, 0.03593978805132673]"
03-03-35-00,0,03-03,['03-03-07-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[0.017642135107855436, 0.030909825734428183, 0.012192806917512893, 0.5657228392038773, 0.008562769282117823, 0.0757010489049017, 0.06421172225800553, 1.0, 0.02501381665310171, 1.0, 0.08119782139373646, 0.09304275264169262, 0.008359814310754395, 0.017442647592015956]"
03-03-36-01,1,03-03,['03-03-07-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[0.0384599169848872, 0.059994166146184844, 0.02874064903807148, 0.15500656367526358, 0.02093429864938875, 0.16614453925576708, 0.21823530046415823, 1.0, 0.06450727169968118, 1.0, 0.0918617738990722, 0.09959952260641775, 0.020180043392995815, 0.03633595418811191]"
03-03-37-02,2,03-03,['03-03-07-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[0.03204788060952118, 0.05462024670291091, 0.021808283039202805, 0.16149535121562408, 0.01566530233170401, 0.19943048368110075, 0.18685102241551854, 1.0, 0.056167302116317507, 1.0, 0.12781600130634121, 0.10244895874881545, 0.01497588000480805, 0.026673287828135304]"
03-03-38-03,3,03-03,['03-03-07-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.020943416467962172, 0.03955967466614947, 0.01346681140481347, 0.2912465915796101, 0.009416179120670538, 0.12400593462251841, 0.08117277208289363, 1.0, 0.03091157799562451, 1.0, 0.23962509566692727, 0.12299942793842832, 0.009097184035036242, 0.017555334419365857]"
03-03-39-04,4,03-03,['03-03-07-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.03551676607314589, 0.0571490639700753, 0.025471438000388254, 0.14464987311055813, 0.018509305849350607, 0.18533950618471404, 0.22609694930837748, 1.0, 0.06301289155157816, 1.0, 0.09970386132117962, 0.09568786496153812, 0.017718033635590776, 0.031144446033503664]"
03-03-40-00,0,03-03,['03-03-08-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[0.16729666489524292, 0.21408655883638378, 0.07482105794431637, 0.04931061310045847, 0.07210587393073777, 1.0, 1.0, 0.07933022175934026, 1.0, 0.05549223797830022, 0.14225242770107077, 0.06735356634350552, 0.048401792067202506, 0.029548985443441596]"
03-03-41-01,1,03-03,['03-03-08-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[0.16853118997414376, 0.43588485064841176, 0.030814999313083746, 0.021195294405392025, 0.026927192910198364, 1.0, 1.0, 0.035108757564145936, 1.0, 0.02406608662424876, 0.19505238578245018, 0.031968530391129964, 0.018614136724714948, 0.01183657566208059]"
03-03-42-02,2,03-03,['03-03-08-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[0.16552148725785285, 0.23468260578715716, 0.06398830493330483, 0.04596521409273222, 0.058786072748364705, 1.0, 1.0, 0.07958683466903006, 1.0, 0.05275020690153467, 0.16756095057381115, 0.06391134010352104, 0.040811390932016176, 0.026435592000675367]"
03-03-43-03,3,03-03,['03-03-08-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.16550452557903939, 0.24564509128023573, 0.05988937334212878, 0.04384353466369122, 0.05427499089794864, 1.0, 1.0, 0.07720851245582543, 1.0, 0.05054036009683074, 0.17868206918206073, 0.0615450008280706, 0.0379578293374472, 0.024908712336721456]"
03-03-44-04,4,03-03,['03-03-08-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.15887239944163897, 0.2370744530115453, 0.05997851255197218, 0.045419711436290935, 0.053932606087926015, 1.0, 1.0, 0.0822101039511827, 1.0, 0.0527284421348645, 0.18260512888827793, 0.06336979935950006, 0.03819479206406837, 0.02561405107273298]"
03-03-45-00,0,03-03,['03-03-09-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.03462544495275629, 0.06001826047086385, 0.027078128001776915, 1.0, 0.017938111268859327, 0.07426128894931137, 0.0642978166307287, 0.47257746578782833, 0.03268136015162942, 1.0, 0.10515697653051867, 1.0, 0.018753407653730104, 0.09261173960199705]"
03-03-46-01,1,03-03,['03-03-09-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.0291150510857773, 0.04868529046836469, 0.022675576941769495, 1.0, 0.015406869288659525, 0.07024439193471659, 0.06421869937008051, 1.0, 0.030833443721899206, 1.0, 0.08275112013156267, 0.5643639122634337, 0.015815343187192746, 0.05589030160654357]"
03-03-47-02,2,03-03,['03-03-09-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.06379691899164029, 0.11248492025441986, 0.0476916120698567, 1.0, 0.03207108299757452, 0.15864307806906713, 0.1347935053544298, 1.0, 0.06563060528947594, 1.0, 0.2375046794000569, 1.0, 0.03285980279594553, 0.11452379477753336]"
03-03-48-03,3,03-03,['03-03-09-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.04870228266259984, 0.07839163272125708, 0.037787906865781935, 1.0, 0.02640471526537397, 0.1369665776751863, 0.1374125358757745, 1.0, 0.05963213568565538, 1.0, 0.12512771573313536, 0.2536355102328689, 0.026531458733460682, 0.06940752854890608]"
03-03-49-04,4,03-03,['03-03-09-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.04729987670949031, 0.07658768407861037, 0.03675000035306971, 1.0, 0.025554042282089524, 0.12900991869903458, 0.12700074247248375, 1.0, 0.05634551706562726, 1.0, 0.12349165310858551, 0.28132741668525796, 0.02577958723029657, 0.07085356131545467]"
03-03-50-00,0,03-03,['03-03-10-sph-g-10'],['pick up'],pick up green sphere,"['green', 'sphere']","[0.09830521646875862, 1.0, 0.028102100292669633, 0.06470759896248028, 0.0182059323841564, 1.0, 0.15496220532973412, 0.09879251715741874, 0.07137281562446214, 0.08040422700116188, 1.0, 0.34730605545643417, 0.016940519648668488, 0.020900811674055407]"
03-03-51-01,1,03-03,['03-03-10-sph-g-10'],['pick up'],pick up green big sphere,"['green', 'big', 'sphere']","[0.352356394929573, 1.0, 0.027801600480695184, 0.034848276120746244, 0.015634110812368252, 1.0, 0.059877337311249085, 0.027827214661284898, 0.03159332027801961, 0.031554779278370665, 1.0, 0.38723582663096023, 0.015259711587989009, 0.016011427908743773]"
03-03-52-02,2,03-03,['03-03-10-sph-g-10'],['pick up'],pick up sphere,['sphere'],"[0.15416797985788533, 1.0, 0.027904843835064846, 0.04311124513858139, 0.01855033701491934, 1.0, 0.3554619405195315, 0.07042458451842079, 0.12641526779148393, 0.05149082639590901, 1.0, 0.11897049920219001, 0.016496839848547395, 0.01700563587746628]"
03-03-53-03,3,03-03,['03-03-10-sph-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.04223324979389977, 1.0, 0.012419441213258046, 0.030944063307042188, 0.00784171069497194, 1.0, 0.049503417772098976, 0.03571388751512726, 0.02441676638635982, 0.03537667133018639, 1.0, 0.7444453004560833, 0.007447160099393006, 0.00965833143157933]"
03-03-54-04,4,03-03,['03-03-10-sph-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.12073142795076967, 1.0, 0.019312331742603196, 0.030502355692179295, 0.011319434496854384, 1.0, 0.04972417616911707, 0.02551795660981675, 0.025975389131046318, 0.028671998085812757, 1.0, 0.664793989927945, 0.01095432646212147, 0.01249661373173409]"
03-03-55-00,0,03-03,['03-03-11-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.045008693234734914, 0.10028858432739282, 0.033598553593186566, 1.0, 0.020128278262778982, 0.0721668437079746, 0.05326244972349472, 0.0606400844009479, 0.02953219106822107, 0.21019943519976933, 0.20282751101201713, 1.0, 0.022120750697184898, 0.1502266247722972]"
03-03-56-01,1,03-03,['03-03-11-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.02462146293322568, 0.07751896677718423, 0.016483697594197856, 0.2004494123972466, 0.0094670142614633, 0.037055412203211, 0.024408655991204502, 0.023132882703122585, 0.013629964709866634, 0.049531861614505276, 0.4766038203783535, 1.0, 0.010431557100153635, 0.036665291336265345]"
03-03-57-02,2,03-03,['03-03-11-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.047443488644099294, 0.10451921437184605, 0.033925093305401256, 1.0, 0.020993419517913597, 0.08758730534590517, 0.06345577764329141, 0.10016646615063826, 0.03443626543348298, 1.0, 0.3677585056680907, 1.0, 0.02247219760487477, 0.1172422663144566]"
03-03-58-03,3,03-03,['03-03-11-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.07807222563515309, 0.20372830345487705, 0.05066334689988162, 1.0, 0.03128644794629735, 0.15868641394645924, 0.102473694781459, 0.17235993448354636, 0.055209914320973975, 1.0, 1.0, 1.0, 0.03295184818568212, 0.11456787034567029]"
03-03-59-04,4,03-03,['03-03-11-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.04266707310540925, 0.09310296749610161, 0.03200130133350943, 1.0, 0.01928629721155025, 0.06937202261896691, 0.05162044065964413, 0.06084391331119939, 0.028558222194495376, 0.2421953389258298, 0.18724090699318627, 1.0, 0.021147019589839805, 0.1519644965602676]"
03-03-60-00,0,03-03,['03-03-12-sph-g-10'],['pick up'],pick up green sphere,"['green', 'sphere']","[0.11164251096754216, 0.12100786474541854, 1.0, 0.030934882499481463, 0.3267183178044953, 0.10709885765544756, 0.08616537541047542, 0.02633455957116427, 0.04016715282426985, 0.027934167316620205, 0.04767096961543221, 0.046635068258732496, 1.0, 0.02769027333092054]"
03-03-61-01,1,03-03,['03-03-12-sph-g-10'],['pick up'],pick up green big sphere,"['green', 'big', 'sphere']","[0.13665708197714177, 0.15051154120095195, 1.0, 0.029811008198706457, 0.2848543561191245, 0.10699191456208926, 0.0796497408107578, 0.02500585297011579, 0.03802242356392731, 0.026724487456608367, 0.04859751397008437, 0.04664308236391323, 1.0, 0.026530996806579277]"
03-03-62-02,2,03-03,['03-03-12-sph-g-10'],['pick up'],pick up sphere,['sphere'],"[0.0718127782529683, 0.07399549145497034, 1.0, 0.015209272229086461, 0.6233464710836795, 0.06090844798458854, 0.04553253059231571, 0.013050114416990185, 0.020794491749827882, 0.013771290947961094, 0.024879515092199943, 0.023346092324477402, 1.0, 0.013353503870934794]"
03-03-63-03,3,03-03,['03-03-12-sph-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.20861861013806515, 0.20554244928646526, 1.0, 0.03702902490610468, 1.0, 0.16274575129294117, 0.11617116680813705, 0.03195345292662565, 0.052292863636530115, 0.03359937418004337, 0.06259192347559285, 0.05729989943948505, 1.0, 0.032155483910009594]"
